"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64"
"13",6.52543721479447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",5.37778382631579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",7.07876241495916,12.9064427505153,17.7877810221575,21.9359777760571,25.5046646248945,28.6073505990558,31.3297174493739,33.7376546782757,35.8826624679727,37.8055763526198,39.5391918812813,41.1101505019316,42.5403184016071,43.8478105274859,45.0477619319548,46.1529163072208,47.1740803362463,48.1204782456435,49.0000312314129,49.81957969606,50.5850615019131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16",7.0899029918015,13.010719692458,18.0295891368283,22.3380215938817,26.0768932603145,29.3521428890126,32.2449701416875,34.8186586733764,37.1232590850365,39.198875991332,41.0780216585389,42.7873314821108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17",5.99174919244008,11.0188404188619,15.2968792758115,18.9816744987576,22.1886241579734,25.0050190765365,27.4981091781537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",6.01455163231894,11.0646664008341,15.365098357575,19.0712471869451,22.2983385946048,25.1336184379344,27.6443594724007,29.8832674734987,31.8922216019822,33.7049185666561,35.3487779420984,36.846338783766,38.2162992453461,39.4743013116211,40.633530690203,41.705180738504,42.6988150695848,43.6226537466558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",6.71190639116815,12.2086825006975,16.7929201745096,20.6744430450979,24.00332666175,26.8897520180355,29.416435914572,31.6466862874945,33.6297794530923,35.4046434849895,37.0024391810173,38.4484052654353,39.7632014320223,40.9639017459444,42.0647401828362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20",6.91275556603404,12.5732233731129,17.2934299927336,21.2896898144973,24.7166900880333,27.6879783924105,30.2887865606347,32.5843391915793,34.6253988298484,36.4520637336458,38.0964285979158,39.5844865234551,40.9375132133593,42.1730907048213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21",6.45003498275349,11.7639728833879,16.2176831559258,20.0044069850476,23.2635381471727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",5.31787114677343,9.82733512370462,13.699707978616,17.0610929517456,20.0063726888684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",6.12969995935508,11.3296072612258,15.7963634469919,19.6748114738414,23.0739976597787,26.0775867117315,28.7508404127624,31.1454137746579,33.3027255384417,35.2563740882879,37.0338999769,38.6580923322269,40.1479711620033,41.5195356377953,42.7863409187125,43.9599476648085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",6.32104491900999,11.6653135778205,16.2429758662611,20.2079413318064,23.6755037626523,26.7337371973734,29.4510811266299,31.8815231181765,34.0682221845221,36.0460940685717,37.8436896091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",5.24541633608866,9.66951793113746,13.4511986447847,16.7209149946688,19.5760404552024,22.0907273225331,24.3224393462726,26.3163965045111,28.1086710530268,29.7283893319769,31.1993268253532,32.5410829743178,33.7699594854608,34.8996259154045,35.9416303074486,36.9057953922212,37.80052919494,38.6330708725983,39.4096870092057,40.1358296384185,40.8162644254468,41.4551753818919,42.0562509774098,42.6227553931023,43.1575878240579,43.6633321059593,44.1422984588657,44.5965587713132,45.0279765616217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",7.08070196411768,12.8758313821661,17.7063630625078,21.7946290063375,25.2995086699675,28.3375577832813,30.9962215985706,33.3423889261658,35.4280973001547,37.2944379945972,38.9742904502566,40.4942760179609,41.8761792413895,43.1379986223823,44.294734865995,45.3589900650138,46.341428694246,47.2511362209402,48.0959009130152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",7.55014250393976,13.681769896363,18.7603176399649,23.0356240259704,26.6842885570286,29.8346764241472,32.5823336217818,34.9998454429307,37.1433427204647,39.0569143615598,40.7756722097182,42.3279251801342,43.7367507278963,45.0211499437908,46.1969095422507,47.277253993377,48.2733450805196,49.1946689665737,50.0493392528086,50.8443365591005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",5.59645932759216,10.2969138967247,14.3005934898304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",6.87447903474882,12.5261190683322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",6.83503129579049,12.5272954615763,17.341276070982,21.4656856344309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",6.4602687274795,11.7560306213162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",6.12683426851874,11.2692008375971,15.6467325846876,19.4182517299082,22.7014534836782,25.5854089384399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",6.4947088615856,11.8597926279163,16.366385724797,20.2052797564011,23.514630076245,26.3969364553944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",7.69345402843793,13.9548706293206,19.150039298039,23.529944919069,27.27253079239,30.5074672805611,33.3314816444557,35.8181948783415,38.0246324369595,39.9956509482692,41.7670197456263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",7.05294630004772,12.9235280447974,17.8860706712328,22.1361284129181,25.8168640517,29.0354929425896,31.8738993509777,34.3957002426327,36.6510701828767,38.6801136995438,40.5152709022214,42.1830649365282,43.7053921939058,45.1004890286742,46.3836658137729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",6.32092907665732,11.6302228901913,16.1527482657536,20.0513246466282,23.4467439528295,26.430508928273,29.073203170625,31.4301460371246,33.5453072633259,35.4540756418063,37.1852549190599,38.7625273694335,40.2055436342895,41.5307456231964,42.7519957644157,43.8810637645383,44.9280071523398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",5.65553547454017,10.3313467575969,14.2617212521578,17.6117593065898,20.5011577489481,23.0188136366558,25.2321320461134,27.193150833892,28.9426838258948,30.5131921245254,31.9308168804363,33.2168459681605,34.3887903316482,35.4611860452523,36.4462003129956,37.3540951318401,38.1935861531854,38.9721233756754,39.6961128382677,40.3710932921054,41.0018781686492,41.5926705449711,42.1471569141374,42.668584183504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",4.99044361620793,9.21312989794086,12.8325776329321,15.9694340917437,18.7141848301376,21.1360247531957,23.2887721670293,25.2149152405739,26.9484445321567,28.5168762248619,29.9427235718007,31.2445844870037,32.4379572392092,33.5358603795683,34.5493096094112,35.4876886776131,36.3590408001074,37.17029978582,37.9274749375014,38.6358001653634,39.2998551419565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",6.30504914096828,11.5530012876898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",6.13070639649726,11.3071856125233,15.7361358133835,19.5685772937734,22.917416946868,25.8687581649343,28.4894090019548,30.8320004161556,32.9385574035073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",6.76563264413155,12.2549561577985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",5.01904972059413,9.28045869354794,12.943739696803,16.1265637717554,18.9176352735047,21.3850884232847,23.5821232226334,25.5508846418459,27.3251923712723,28.932499788646,30.395324645488,31.7323105306927,32.9590256947918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",6.76163626164034,12.2838913221283,16.8789175472464,20.7621606586921,24.0871180149014,26.9661108849681,29.4832237004342,31.7026525621505,33.6742571319772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",6.93747560916293,12.7036373403889,17.572036707998,21.7371962453351,25.3412264213736,28.4903639743836,31.265619697133,33.729846258257,35.932555797583,37.9132810007287,39.7039687552412,41.33071637838,42.8150518554382,44.1748919465108,45.4252689189519,46.5788885706657,47.6465635351583,48.6375532207623,49.5598330412198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",6.76193439076155,12.3231956877392,16.9775008480399,20.9299882951005,24.3282685309751,27.2812689776439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",7.09128259285575,12.9500927523493,17.8720486280824,22.0652258557223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",5.60098167545698,10.3483837108702,14.4235164468299,17.9597356666166,21.0573135978982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",6.61044779287269,12.0958027234528,16.7207730661197,20.6730663002545,24.089489416233,27.0721068393359,29.6986107644491,32.0291862105966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",6.72048555166193,12.3695698682615,17.1845471522339,21.3374546769748,24.9560621655692,28.1372495316361,30.955809789217,33.4704039273757,35.7276877554479,37.765233550014,39.6136380700504,41.298069562373,42.839420545657,44.2551788001902,45.5600937816925,46.7666924060607,47.8856824840305,48.9262713567921,49.8964198235659,50.8030461901753,51.6521915069468,52.4491543435439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",7.65528781245071,13.8657343460579,19.0051111995306,23.3285014058981,27.0159454673278,30.1981466303548,32.9722874363723,35.4121283161522,37.5746628395864,39.5046257317945,41.2376206531819,42.8023368304354,44.2221498631151,45.5162974756204,46.7007563075882,47.7889048244405,48.792030838351,49.7197245366719,50.5801860592368,51.3804685415519,52.1266718870113,52.8240985404861,53.4773796815763,54.0905781897732,54.6672732211891,55.2106301174112,55.7234585308772,56.2082610206473,56.6672738928539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",7.46528866408192,13.5651316882713,18.6427616144876,22.93526683815,26.6116781996634,29.7957542069886,32.5801867212448,35.0357735028121,37.2175220895062,39.1688194747254,40.9243467771463,42.5121585453693,43.9551932882015,45.2723888295807,46.4795180626461,47.589823596591,48.6145055771227,49.5631008390864,50.4437806218308,51.2635865490294,52.0286193093969,52.7441907413297,53.4149473432621,54.0449712829885,54.6378635474486,55.1968128115713,55.7246528080818,56.2239103776201,56.6968459189141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",6.06491493999535,11.2429082684211,15.7152763583961,19.6170556716542,23.0508926927657,26.0962058940004,28.815404306154,31.2582098297127,33.4647252677734,35.4676531284826,37.2939273476222,38.9659315038322,40.5024208272153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",6.24922457076497,11.3757887637061,15.6572836932942,19.2867520721664,22.4026001507063,25.1066499461505,27.4754776462964,29.5677812621468,31.4293103940683,33.0962500420423,34.597595973198,35.9568556804776,37.1932882287136,38.3228225205668,39.3587472600632,40.3122362004136,41.1927527971547,42.0083653787723,42.7659950997715,43.4716128271113,44.1303968230051,44.7468600387354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
